Source,SubType,ID,AuthorUserName,AuthorDisplayName,AuthorId,Created,Message,ContentType,PhotoUrl,ContextUrl,Links,AuthorFollowerCount,PostImpressionsTotal,PostImpressionsOrganic,PostProjectedImpressions,SocialValue,PostReach,VideoViews,TotalPublicEngagements,LikeCount,Comments,SharesRetweets,TotalEngagementsAndInteractions,TotalInteractions,EngagementRate,FollowerInteractionRate,EngagementAndInteractionRate,TWAuthorIsVerified,TWRetweetCount,TWReplyCount,TWEngagement,TWQuoteTweets,TWBookmarks,TWUserProfileClicks,TWUrlLinkClicks,TWEngagementAndInteractions,TWAuthorCreated,IGStoryTapsForward,IGStoryTapsBack,IGStoryExits,IGCommentCount,IGTotalEngagements,IGStoryReplies,IGSaveCount,TikTokEngagements,Status,Tags,Sentiment,Language
Facebook,Facebook_Post,105958969273501_122197379432010644,thepwhlofficial,PWHL,1.06E+14,5/19/2024 18:20,"As we approach the first-ever PWHL Finals, our SVP, Hockey Operations, Jayna Hefford, shares her reflections on our inaugural season.",Photo,https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-6/442435979_122197379378010644_2700792811991539804_n.jpg?stp=dst-jpg_p720x720_tt6&_nc_cat=100&ccb=1-7&_nc_sid=127cfc&_nc_ohc=k0z9-CDndEcQ7kNvgEqcK67&_nc_zt=23&_nc_ht=scontent-iad3-2.xx&edm=AJfPMC4EAAAA&_nc_gid=A3Ia8pvJZ-kzJNTQjmxy7dL&oh=00_AYA-nsVTeZfqZRfYZE5dZDdWC5TkGQRpMdNmOjlHOphyzQ&oe=6766A0C4,https://www.facebook.com/thepwhlofficial/posts/122197379432010644, ,37481,29768,29768, ,2551,29115, ,652,355,21,61,2288,1636,2.19%,0.02,0.07686, , , , , , , , , , , , , , , , , , ,Pending,"PWHL,Text Mention:League and Teams",Objective,eng
Instagram,Instagram_Story,1.79E+16,pwhl_ottawa,PWHL Ottawa,1.78E+16,3/16/2024 22:00, ,Photo,https://media.zoomph.com/instagram/17841461261219400/17886699606006920, , ,37523,4866,4866, ,98,4635, ,0,0,0,0,0,0,0%,0,0, , , , , , , , , , ,4907,348,349,0,0,0, , ,Pending,"Asset:Digital Overlay,Asset:Jersey,Logo AI:Rogers Wireless,Logo On Asset:Rogers Digital Overlay,Ottawa,Text Mention:League and Teams",Objective, 
Instagram,Instagram_Story,1.80E+16,pwhl_ottawa,PWHL Ottawa,1.78E+16,3/16/2024 20:34, ,Photo,https://media.zoomph.com/instagram/17841461261219400/18002968478454387, , ,37523,5114,5114, ,103,4869, ,0,0,0,0,0,0,0%,0,0, , , , , , , , , , ,5262,600,308,0,0,0, , ,Pending,"Asset:On Ice,Ottawa,Text Mention:League and Teams",Objective, 
Instagram,Instagram_Media,1.80E+16,pwhl_ottawa,PWHL Ottawa,1.78E+16,3/16/2024 18:02,Hello from morning skate at LCA! 👋,Photo,https://scontent-iad3-1.cdninstagram.com/v/t51.29350-15/433174306_1461429468139899_1154379487663518996_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=101&ccb=1-7&_nc_sid=18de74&_nc_ohc=KUdeobS2UqwQ7kNvgGePVKV&_nc_zt=23&_nc_ht=scontent-iad3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&_nc_gid=AnwYB-GbTEV-uGzYyBPId3g&oh=00_AYAqKtWl9oKbNqwmwRo7CWPJXNKP1JEVV-LP1ikl2oZLmA&oe=676F6D34,https://www.instagram.com/p/C4lZ8VlA2gv/, ,37523,12294,12294, ,1581,10170, ,1336,1325,5,0,1336,0,10.87%,0.04,0.10867, , , , , , , , , , , , , ,5,1336, ,6, ,Pending,"Asset:Helmet,Asset:Jersey,Asset:On Ice,Asset:Rinkboards,Logo AI:CCM Hockey,Logo On Asset:CCM Hockey Rinkboards,Ottawa,Text Mention:League and Teams",Positive,eng
Instagram,Instagram_Story,1.80E+16,pwhl_newyork,PWHL New York,1.78E+16,2/27/2024 18:45, ,Photo,https://media.zoomph.com/instagram/17841461412831857/17996462690315819, , ,37577, , ,3261,66,7223, ,0,0,0,0,0,0,0%,0,0, , , , , , , , , , ,4915,82,1691,0,0,0, , ,Pending,"Asset:Helmet,Asset:Jersey,Logo AI:CCM Hockey,New York,Text Mention:League and Teams",Objective, 
Instagram,Instagram_Media,1.80E+16,pwhl_newyork,PWHL New York,1.78E+16,2/27/2024 18:45,Wishing a very happy birthday to our girl @labelle_13 🎉,Photo,https://scontent-iad3-1.cdninstagram.com/v/t51.29350-15/430149378_928492312070615_2374408114480264959_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=110&ccb=1-7&_nc_sid=18de74&_nc_ohc=VZo-niruYigQ7kNvgFviozX&_nc_zt=23&_nc_ht=scontent-iad3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&_nc_gid=A5PzfC1pK6Vx0GzoeFlIH3K&oh=00_AYD-rrgQBBPEz5cwx1r64i7k61ExacjguF-xeUwHV4Fb0Q&oe=676B84DB,https://www.instagram.com/p/C33ImFAAtXN/, ,37577,8757,8757, ,1184,8301, ,1009,995,7,0,1009,0,11.52%,0.03,0.11522, , , , , , , , , , , , , ,7,1009, ,7, ,Pending,"Asset:Jersey,Asset:On Ice,Logo AI:Bauer,New York,Text Mention:League and Teams",Positive,eng
Instagram,Instagram_Story,1.80E+16,pwhl_boston,PWHL Boston,1.78E+16,2/6/2024 18:50,@aerin.frankel  @hilaryknight,Photo,https://media.zoomph.com/instagram/17841461227711357/18021431734858710, , ,37623,5795,5795, ,116,5782, ,0,0,0,0,0,0,0%,0,0, , , , , , , , , , ,5060,56,600,0,0,2, , ,Pending,"Asset:Helmet,Asset:Jersey,Asset:On Ice,Boston,Text Mention:League and Teams",Objective,nor
Instagram,Instagram_Story,1.80E+16,pwhl_newyork,PWHL New York,1.78E+16,2/29/2024 2:47, ,Photo,https://media.zoomph.com/instagram/17841461412831857/18020138069092029, , ,37639, , ,3266,66,3739, ,0,0,0,0,0,0,0%,0,0, , , , , , , , , , ,3728,162,247,0,0,1, , ,Pending,"Asset:Helmet,Asset:Jersey,Asset:Rinkboards,Logo AI:Bauer,Logo AI:CCM Hockey,Logo AI:Woody Creek Distillers,Logo On Asset:Bauer Rinkboards,Logo On Asset:Woody Creek Distillers Jersey,New York,Text Mention:League and Teams",Objective, 
Instagram,Instagram_Story,1.84E+16,pwhl_newyork,PWHL New York,1.78E+16,2/29/2024 0:04, ,Photo,https://media.zoomph.com/instagram/17841461412831857/18414111385008123, , ,37639, , ,3266,66,3941, ,0,0,0,0,0,0,0%,0,0, , , , , , , , , , ,3843,294,266,0,0,0, , ,Pending,"Asset:Jersey,New York,Text Mention:League and Teams",Objective, 
Instagram,Instagram_Story,1.83E+16,pwhl_newyork,PWHL New York,1.78E+16,2/28/2024 23:36, ,Video,https://media.zoomph.com/instagram/17841461412831857/18282138169167663_thumbnail, , ,37639, , ,3266,66,3989,573,0,0,0,0,0,0,0%,0,0, , , , , , , , , , ,3320,403,97,0,0,1, , ,Pending,"Asset:Helmet,Asset:Jersey,Asset:On Ice,Asset:Rinkboards,Asset:Upper Level LED,Logo AI:CCM Hockey,Logo AI:FanDuel,Logo AI:Gatorade,Logo AI:UPS,Logo AI:Woody Creek Distillers,Logo On Asset:FanDuel Rinkboards,Logo On Asset:Gatorade Rinkboards,Logo On Asset:UPS Rinkboards,New York,Text Mention:League and Teams",Objective, 
Instagram,Instagram_Story,1.80E+16,pwhl_toronto,PWHL Toronto,1.78E+16,1/3/2024 19:36, ,Video,https://media.zoomph.com/instagram/17841461118333195/18004136303468249_thumbnail, , ,37648,12267,12267, ,246,11887,2152,0,0,0,0,0,0,0%,0,0, , , , , , , , , , ,9505,1012,2304,0,0,4, , ,Pending,"Asset:Jersey,Asset:On Ice,Logo AI:Bauer,Logo AI:Canadian Tire,Logo AI:Pizza Pizza Limited,Logo AI:Rogers Wireless,Text Mention:League and Teams,Toronto",Objective, 
Twitter,Twitter_Tweet,1.75E+18,thepwhlofficial,PWHL,1.67E+18,1/13/2024 17:37,A look back at some pre-game wisdom from Billie Jean King as we approach the @PWHL_Montreal home opener. 🫶 https://t.co/9P5qaJ7XXw,Video,https://pbs.twimg.com/ext_tw_video_thumb/1746224930658652160/pu/img/SkIh7XiFqTeWthBK.jpg,https://twitter.com/thepwhlofficial/statuses/1746224977769103458,https://twitter.com/thepwhlofficial/status/1746224977769103458/video/1,37667,11079,11079, ,848, ,2863,187,172,0,15,187,0,1.69%,0,0.01688,TRUE,15,0,187,2, , , ,187,6/23/2023 16:07, , , , , , , , ,Pending,"Asset:Helmet,Asset:Jersey,Logo AI:Air Canada,Logo AI:CCM Hockey,Logo On Asset:Air Canada Jersey,PWHL,Text Mention:League and Teams",Positive,eng
Instagram,Instagram_Story,1.80E+16,pwhl_ottawa,PWHL Ottawa,1.78E+16,3/17/2024 20:24, ,Photo,https://media.zoomph.com/instagram/17841461261219400/18017435210484257, , ,37689,7862,7862, ,158,7753, ,0,0,0,0,0,0,0%,0,0, , , , , , , , , , ,5726,118,1736,0,0,10, , ,Pending,"Asset:Jumbotron/Scoreboard,Asset:On Ice,Asset:Rinkboards,Asset:Upper Level LED,Logo AI:Tim Hortons,Logo On Asset:Tim Hortons Rinkboards,Ottawa,Text Mention:League and Teams",Objective, 
Facebook,Facebook_Post,105958969273501_122199010766010644,thepwhlofficial,PWHL,1.06E+14,5/26/2024 22:41,"Billie Jean King kicks us off with a ""LET'S PLAY HOCKEY!""",Video,https://scontent-iad3-1.xx.fbcdn.net/v/t15.5256-10/438200112_1954166978345357_4398589677764745906_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=c3bc4c&_nc_ohc=zbjVthh65tYQ7kNvgFMTaEB&_nc_zt=23&_nc_ht=scontent-iad3-1.xx&edm=AJfPMC4EAAAA&_nc_gid=ABOPrzShMFriSLLE29pVGDw&oh=00_AYC2R9KL-JEAEDXDqNX6YemJSs5pfKsP67Us7oK9uD18Qg&oe=676A835C,https://www.facebook.com/thepwhlofficial/posts/122199010766010644, ,37704,10021,10021, ,1561,9174,3306,410,273,8,28,747,337,4.09%,0.01,0.07454, , , , , , , , , , , , , , , , , , ,Pending,"PWHL,Text Mention:League and Teams",Positive,eng
Twitter,Twitter_Tweet,1.75E+18,thepwhlofficial,PWHL,1.67E+18,1/13/2024 21:07,Views from Verdun Auditorium. 🤩 https://t.co/dYCKjKV498,Photo,https://pbs.twimg.com/media/GDwGcXiW0AAUrUI.jpg,https://twitter.com/thepwhlofficial/statuses/1746277852218024153,https://twitter.com/thepwhlofficial/status/1746277852218024153/photo/1,37795,19094,19094, ,1644, , ,421,384,2,35,421,0,2.21%,0.01,0.02205,TRUE,35,2,421,1, , , ,421,6/23/2023 16:07, , , , , , , , ,Pending,"Asset:Jersey,PWHL,Text Mention:League and Teams",Objective,eng
Twitter,Twitter_Retweet,1.75E+18,thepwhlofficial,PWHL,1.67E+18,1/14/2024 2:45,RT @Senators: Us after @PWHL_Ottawa secures yet ANOTHER Battle of Ontario victory for the good side! https://t.co/aBoXQwYUDz,Photo,https://pbs.twimg.com/media/GDxGcVZXoAEVkcr.jpg,https://twitter.com/thepwhlofficial/statuses/1746362920567455941,https://twitter.com/Senators/status/1746362750467785150/photo/1,37888, , , , , , , ,0,0,0, ,0,0%,0,0,TRUE,0,0, , , , , , ,6/23/2023 16:07, , , , , , , , ,Rejected,"Asset:Digital Overlay,PWHL,Text Mention:League and Teams",Positive,eng
Instagram,Instagram_Story,1.80E+16,pwhl_montreal,PWHL Montréal,1.78E+16,1/11/2024 3:08, ,Photo,https://media.zoomph.com/instagram/17841461579025624/17996469608239345, , ,37955,9559,9559, ,192,9559, ,0,0,0,0,0,0,0%,0,0, , , , , , , , , , ,8928,1072,800,0,0,4, , ,Pending,"Asset:Digital Overlay,Logo AI:Tim Hortons,Logo On Asset:Tim Hortons Digital Overlay,Montreal,Text Mention:League and Teams",Objective, 
Instagram,Instagram_Story,1.80E+16,pwhl_montreal,PWHL Montréal,1.78E+16,1/11/2024 2:54, ,Photo,https://media.zoomph.com/instagram/17841461579025624/17992824467296896, , ,37955,9769,9769, ,196,9769, ,0,0,0,0,0,0,0%,0,0, , , , , , , , , , ,9461,930,781,0,0,17, , ,Pending,"Asset:Digital Overlay,Asset:Jersey,Logo AI:Bauer,Logo AI:Canadian Tire,Logo On Asset:Canadian Tire Digital Overlay,Montreal,Text Mention:League and Teams",Objective, 
Instagram,Instagram_Story,1.81E+16,pwhl_montreal,PWHL Montréal,1.78E+16,1/11/2024 1:45, ,Photo,https://media.zoomph.com/instagram/17841461579025624/18125543794326371, , ,37955,10287,10287, ,206,10287, ,0,0,0,0,0,0,0%,0,0, , , , , , , , , , ,9872,758,1240,0,0,2, , ,Pending,"Asset:Helmet,Asset:Jersey,Logo AI:Air Canada,Logo AI:Bauer,Logo AI:Canadian Tire,Logo AI:CCM Hockey,Logo AI:Rogers Wireless,Logo On Asset:Air Canada Jersey,Logo On Asset:Rogers Helmet,Montreal,Text Mention:League and Teams",Objective, 
Instagram,Instagram_Story,1.80E+16,pwhl_montreal,PWHL Montréal,1.78E+16,1/11/2024 1:09, ,Photo,https://media.zoomph.com/instagram/17841461579025624/18032756932691424, , ,37955,10402,10402, ,209,10402, ,0,0,0,0,0,0,0%,0,0, , , , , , , , , , ,10521,991,737,0,0,4, , ,Pending,"Asset:Helmet,Asset:Jersey,Asset:On Ice,Asset:Rinkboards,Logo AI:Bauer,Logo AI:Coca-Cola,Logo AI:Hyundai,Logo AI:Rogers Wireless,Logo On Asset:Bauer Rinkboards,Logo On Asset:Coca-Cola Rinkboards,Logo On Asset:Hyundai Rinkboards,Logo On Asset:Rogers Helmet,Montreal,Text Mention:League and Teams",Objective, 
Instagram,Instagram_Story,1.84E+16,pwhl_newyork,PWHL New York,1.78E+16,3/3/2024 17:34, ,Photo,https://media.zoomph.com/instagram/17841461412831857/18415929226046674, , ,37969, , ,3295,66,4283, ,0,0,0,0,0,0,0%,0,0, , , , , , , , , , ,4164,364,275,0,0,1, , ,Pending,"Asset:Jersey,New York,Text Mention:League and Teams",Objective, 
Instagram,Instagram_Story,1.81E+16,pwhl_newyork,PWHL New York,1.78E+16,3/3/2024 13:14, ,Photo,https://media.zoomph.com/instagram/17841461412831857/18081399274449892, , ,37969, , ,3295,66,5498, ,0,0,0,0,0,0,0%,0,0, , , , , , , , , , ,4770,68,653,0,0,1, , ,Pending,"Asset:Digital Overlay,Asset:Jersey,Logo AI:Bauer,New York,Text Mention:League and Teams",Objective, 
Instagram,Instagram_Story,1.80E+16,pwhl_ottawa,PWHL Ottawa,1.78E+16,3/20/2024 22:41,@shidark27 | @tereza_vanisova,Video,https://media.zoomph.com/instagram/17841461261219400/17964292019709298_thumbnail, , ,37991,4760,4760, ,96,4645,835,0,0,0,0,0,0,0%,0,0, , , , , , , , , , ,4418,361,261,0,0,0, , ,Pending,"Asset:Helmet,Asset:Jersey,Asset:On Ice,Asset:Rinkboards,Asset:Upper Level LED,Logo AI:AIRSUPRA,Logo AI:Bread Financial,Logo AI:Coca-Cola,Logo AI:Warrior Sports,Logo AI:Woody Creek Distillers,Logo On Asset:AIRSUPRA Rinkboards,Logo On Asset:Bread Financial Rinkboards,Logo On Asset:Coca-Cola Rinkboards,Logo On Asset:Woody Creek Distillers Rinkboards,Ottawa,Text Mention:League and Teams",Objective, 
Instagram,Instagram_Story,1.80E+16,pwhl_ottawa,PWHL Ottawa,1.78E+16,3/20/2024 21:18, ,Photo,https://media.zoomph.com/instagram/17841461261219400/17983428419645176, , ,37991,5345,5345, ,107,5345, ,0,0,0,0,0,0,0%,0,0, , , , , , , , , , ,5190,539,758,0,0,0, , ,Pending,"Ottawa,Text Mention:League and Teams",Objective, 
Instagram,Instagram_Story,1.79E+16,pwhl_ottawa,PWHL Ottawa,1.78E+16,3/21/2024 1:35, ,Video,https://media.zoomph.com/instagram/17841461261219400/17884485330011845_thumbnail, , ,38013,4695,4695, ,94,4569,824,0,0,0,0,0,0,0%,0,0, , , , , , , , , , ,4216,183,296,0,0,2, , ,Pending,"Asset:Helmet,Asset:Jersey,Asset:On Ice,Asset:Rinkboards,Asset:Upper Level LED,Logo AI:AIRSUPRA,Logo AI:Bauer,Logo AI:Canadian Tire,Logo AI:CCM Hockey,Logo AI:Discover,Logo AI:Schneider Electric,Logo AI:Woody Creek Distillers,Logo On Asset:AIRSUPRA Rinkboards,Logo On Asset:Discover Rinkboards,Logo On Asset:Schneider Electric Rinkboards,Logo On Asset:Woody Creek Distillers Rinkboards,Ottawa,Text Mention:League and Teams",Objective, 
Instagram,Instagram_Story,1.80E+16,pwhl_ottawa,PWHL Ottawa,1.78E+16,3/22/2024 18:09,@tereza_vanisova  @sandra.ab_30,Photo,https://media.zoomph.com/instagram/17841461261219400/18025505594073182, , ,38092,4998,4998, ,100,4645, ,0,0,0,0,0,0,0%,0,0, , , , , , , , , , ,5001,407,541,0,0,1, , ,Pending,"Asset:Helmet,Asset:Jersey,Asset:On Ice,Asset:Rinkboards,Logo AI:Bauer,Logo AI:CCM Hockey,Logo On Asset:Bauer Rinkboards,Logo On Asset:CCM Hockey Rinkboards,Ottawa,Text Mention:League and Teams",Objective, 
Instagram,Instagram_Story,1.81E+16,pwhl_ottawa,PWHL Ottawa,1.78E+16,3/22/2024 18:08,@emclark.26,Photo,https://media.zoomph.com/instagram/17841461261219400/18098034052392664, , ,38092,5014,5014, ,101,4714, ,0,0,0,0,0,0,0%,0,0, , , , , , , , , , ,5236,298,178,0,0,1, , ,Pending,"Asset:Helmet,Asset:Jersey,Asset:On Ice,Asset:Rinkboards,Logo AI:Bauer,Logo On Asset:Bauer Rinkboards,Ottawa,Text Mention:League and Teams",Objective, 
Instagram,Instagram_Story,1.81E+16,pwhl_boston,PWHL Boston,1.78E+16,2/7/2024 23:47, ,Photo,https://media.zoomph.com/instagram/17841461227711357/18114314896357688, , ,38094,4957,4957, ,100,4902, ,0,0,0,0,0,0,0%,0,0, , , , , , , , , , ,4189,200,780,0,0,0, , ,Pending,"Boston,Text Mention:League and Teams",Objective, 
Instagram,Instagram_Story,1.84E+16,pwhl_boston,PWHL Boston,1.78E+16,2/7/2024 21:33,Going through a proper warm up!,Video,https://media.zoomph.com/instagram/17841461227711357/18413340262008770_thumbnail, , ,38094,4609,4609, ,93,4541,809,0,0,0,0,0,0,0%,0,0, , , , , , , , , , ,4171,194,126,0,0,1, , ,Pending,"Asset:Jersey,Asset:On Ice,Boston,Text Mention:League and Teams",Objective,eng
Instagram,Instagram_Story,1.81E+16,pwhl_newyork,PWHL New York,1.78E+16,3/3/2024 19:06, ,Photo,https://media.zoomph.com/instagram/17841461412831857/18057868780532678, , ,38105, , ,3307,67,4061, ,0,0,0,0,0,0,0%,0,0, , , , , , , , , , ,3984,148,325,0,0,1, , ,Pending,"Asset:Helmet,Asset:Jersey,Asset:On Ice,Asset:Rinkboards,Logo AI:Bauer,Logo AI:Warrior Sports,Logo On Asset:Bauer Rinkboards,Logo On Asset:Warrior Sports Rinkboards,New York,Text Mention:League and Teams",Objective, 
Instagram,Instagram_Story,1.79E+16,pwhl_ottawa,PWHL Ottawa,1.78E+16,3/23/2024 19:39, ,Photo,https://media.zoomph.com/instagram/17841461261219400/17871910074065809, , ,38124,5264,5264, ,106,5188, ,0,0,0,0,0,0,0%,0,0, , , , , , , , , , ,5178,301,423,0,0,3, , ,Pending,"Asset:Digital Overlay,Asset:Helmet,Asset:Jersey,Asset:On Ice,Asset:Rinkboards,Logo AI:Bauer,Logo AI:CCM Hockey,Logo AI:UPS,Logo On Asset:Bauer Rinkboards,Logo On Asset:CCM Hockey Rinkboards,Logo On Asset:UPS Digital Overlay,Ottawa,Text Mention:League and Teams",Objective, 
Instagram,Instagram_Story,1.79E+16,pwhl_ottawa,PWHL Ottawa,1.78E+16,3/23/2024 16:56, ,Photo,https://media.zoomph.com/instagram/17841461261219400/17919593387889601, , ,38124,5622,5622, ,113,5562, ,0,0,0,0,0,0,0%,0,0, , , , , , , , , , ,5699,651,232,0,0,0, , ,Pending,"Asset:Digital Overlay,Asset:Jersey,Logo AI:Rogers Wireless,Logo On Asset:Rogers Digital Overlay,Ottawa,Text Mention:League and Teams",Objective, 
Instagram,Instagram_Story,1.80E+16,pwhl_ottawa,PWHL Ottawa,1.78E+16,3/23/2024 16:19, ,Photo,https://media.zoomph.com/instagram/17841461261219400/18034313185857479, , ,38124,5795,5795, ,116,5682, ,0,0,0,0,0,0,0%,0,0, , , , , , , , , , ,6326,1112,151,0,0,0, , ,Pending,"Asset:Digital Overlay,Logo AI:Woody Creek Distillers,Logo On Asset:Woody Creek Distillers Digital Overlay,Ottawa,Text Mention:League and Teams",Objective, 
Instagram,Instagram_Story,1.83E+16,pwhl_ottawa,PWHL Ottawa,1.78E+16,3/23/2024 16:18, ,Photo,https://media.zoomph.com/instagram/17841461261219400/18257434198210262, , ,38124,5872,5872, ,118,5730, ,0,0,0,0,0,0,0%,0,0, , , , , , , , , , ,6642,1100,131,0,0,0, , ,Pending,"Asset:Digital Overlay,Logo AI:Woody Creek Distillers,Logo On Asset:Woody Creek Distillers Digital Overlay,Ottawa,Text Mention:League and Teams",Objective, 
Instagram,Instagram_Story,1.82E+16,pwhl_ottawa,PWHL Ottawa,1.78E+16,3/23/2024 16:18,🥹,Photo,https://media.zoomph.com/instagram/17841461261219400/18180465031294509, , ,38124,5917,5917, ,119,5768, ,0,0,0,0,0,0,0%,0,0, , , , , , , , , , ,6887,1276,128,0,0,2, , ,Pending,"Asset:Digital Overlay,Logo AI:Woody Creek Distillers,Logo On Asset:Woody Creek Distillers Digital Overlay,Ottawa,Text Mention:League and Teams",Objective, 
Twitter,Twitter_Retweet,1.75E+18,thepwhlofficial,PWHL,1.67E+18,1/14/2024 21:09,RT @PWHL_NewYork: Puck is dropped and now we let Sunday Funday commence.,Text, ,https://twitter.com/thepwhlofficial/statuses/1746640778712031662, ,38129, , , , , , , ,0,0,0, ,0,0%,0,0,TRUE,0,0, , , , , , ,6/23/2023 16:07, , , , , , , , ,Rejected,"PWHL,Text Mention:League and Teams",Negative,eng
TikTok,TikTok_Video,7.36E+18,thepwhlofficial,The PWHL,_000Vl8Dng-fijw7XqRyuTKafJV4iUI2XVEx,4/17/2024 22:24,"We're back TOMORROW! 🎉 After making history by setting the record for longest win streak in Toronto hockey, will @PWHL Toronto  continue making history by being the first team to clinch?",Video,https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-p-0068-tx/96e2d4454e3a4bcfa57e00afff6b751a_1713392646~tplv-tiktokx-cropcenter:300:400.jpeg?dr=9640&nonce=30228&refresh_token=947f0277a14b379c6837b8160b05e97e&x-expires=1735138800&x-signature=0AGmc60QZMa77yoqxImxEYFt8%2B4%3D&idc=useast5&ps=13740610&s=TIKTOK_FOR_DEVELOPER&shcp=34ff8df6&shp=d05b14bd&t=4d5b0474,https://www.tiktok.com/@thepwhlofficial/video/7358965296536800554?utm_campaign=tt4d_open_api&utm_source=7062999415916609538, ,38268,3137,3137, ,424, ,3137,392,382,8,2,392,0,12.50%,0.01,0.12496, , , , , , , , , , , , , , , , , ,392,Pending,"PWHL,Text Mention:League and Teams",Positive,eng
Instagram,Instagram_Story,1.80E+16,pwhl_boston,PWHL Boston,1.78E+16,2/9/2024 20:34,"We’re so proud of you, Sophie!",Photo,https://media.zoomph.com/instagram/17841461227711357/17999294447435314, , ,38329,5693,5693, ,114,5693, ,0,0,0,0,0,0,0%,0,0, , , , , , , , , , ,5065,211,503,0,0,3, , ,Pending,"Asset:Helmet,Asset:Jersey,Asset:Rinkboards,Boston,Logo AI:Bauer,Logo AI:Tim Hortons,Logo On Asset:Bauer Rinkboards,Logo On Asset:Tim Hortons Rinkboards,Text Mention:League and Teams",Positive,eng
Facebook,Facebook_Post,105958969273501_122199723314010644,thepwhlofficial,PWHL,1.06E+14,5/30/2024 16:20,"Good morning, Minnesota!",Photo,https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-6/444485267_122199723266010644_7503372645753863973_n.jpg?stp=dst-jpg_p720x720_tt6&_nc_cat=110&ccb=1-7&_nc_sid=127cfc&_nc_ohc=s-otL97zHBoQ7kNvgGF9vxJ&_nc_zt=23&_nc_ht=scontent-iad3-1.xx&edm=AJfPMC4EAAAA&_nc_gid=AUZujST71o4tDoPS6s_4KBV&oh=00_AYA7bv6UXPCOJFJRZCMmN9vetvomLkrNc29mrZKRpwSXQQ&oe=676F9939,https://www.facebook.com/thepwhlofficial/posts/122199723314010644, ,38339,80267,80267, ,11115,76353, ,3170,2126,50,87,5685,2515,3.95%,0.08,0.07083, , , , , , , , , , , , , , , , , , ,Pending,"Asset:Upper Level LED,PWHL,Text Mention:League and Teams",Positive,eng
Instagram,Instagram_Story,1.80E+16,pwhl_boston,PWHL Boston,1.78E+16,2/10/2024 18:30,@sophieshirley9,Photo,https://media.zoomph.com/instagram/17841461227711357/18019677173043617, , ,38366,4535,4535, ,91,4535, ,0,0,0,0,0,0,0%,0,0, , , , , , , , , , ,3644,97,769,0,0,0, , ,Pending,"Asset:Helmet,Asset:Jersey,Asset:On Ice,Asset:Rinkboards,Boston,Logo AI:Bauer,Logo AI:CCM Hockey,Logo On Asset:CCM Hockey Rinkboards,Text Mention:League and Teams",Objective, 
Instagram,Instagram_Story,1.80E+16,pwhl_boston,PWHL Boston,1.78E+16,2/10/2024 16:32, ,Video,https://media.zoomph.com/instagram/17841461227711357/17991383627540195_thumbnail, , ,38366,4607,4607, ,93,4588,808,0,0,0,0,0,0,0%,0,0, , , , , , , , , , ,3718,74,606,0,0,1, , ,Pending,"Asset:Digital Overlay,Asset:Helmet,Asset:Jersey,Asset:Upper Level LED,Boston,Logo AI:Air Canada,Logo AI:Bauer,Logo AI:Canadian Tire,Logo AI:CCM Hockey,Logo AI:Gatorade,Logo On Asset:Air Canada Jersey,Logo On Asset:CCM Hockey LED,Logo On Asset:Gatorade Digital Overlay,Text Mention:League and Teams",Objective, 
Instagram,Instagram_Story,1.80E+16,pwhl_minnesota,PWHL Minnesota,1.78E+16,1/15/2024 0:14, ,Video,https://media.zoomph.com/instagram/17841461483088745/17965035500562811_thumbnail, , ,38377,7762,7762, ,156,7762,1362,0,0,0,0,0,0,0%,0,0, , , , , , , , , , ,5668,553,1797,0,0,1, , ,Pending,"Asset:Digital Overlay,Asset:Helmet,Asset:Jersey,Asset:On Ice,Asset:Rinkboards,Logo AI:Bread Financial,Logo AI:Discover,Logo AI:Schneider Electric,Logo On Asset:Bread Financial Digital Overlay,Logo On Asset:Discover Rinkboards,Logo On Asset:Schneider Electric Rinkboards,Minnesota,Text Mention:League and Teams",Objective, 
Instagram,Instagram_Story,1.80E+16,pwhl_minnesota,PWHL Minnesota,1.78E+16,1/15/2024 0:06, ,Photo,https://media.zoomph.com/instagram/17841461483088745/18000827234161507, , ,38377,8013,8013, ,161,8013, ,0,0,0,0,0,0,0%,0,0, , , , , , , , , , ,7828,618,372,0,0,0, , ,Pending,"Minnesota,Text Mention:League and Teams",Objective, 
Instagram,Instagram_Story,1.80E+16,pwhl_minnesota,PWHL Minnesota,1.78E+16,1/14/2024 23:28, ,Photo,https://media.zoomph.com/instagram/17841461483088745/18010412519141371, , ,38377,8401,8401, ,169,8401, ,0,0,0,0,0,0,0%,0,0, , , , , , , , , , ,8115,354,719,0,0,2, , ,Pending,"Asset:Helmet,Asset:Jersey,Asset:On Ice,Asset:Rinkboards,Logo AI:CCM Hockey,Logo On Asset:CCM Hockey Rinkboards,Minnesota,Text Mention:League and Teams",Objective, 
